locus_tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
lp_2507,0.007297087,0.024368162,-0.009455675,0.003662898,0.001189664,-0.003466038,-0.000377996,0.003953901,-0.010887213,-0.007617457,-0.00089454,-0.020817864,0.013792249,-0.010862231,0.001418961,-0.017772124,0.002453892,0.003361947,-0.005402271,-0.005792835,-0.013130344,-0.018503282,-0.011106019,0.009665567,-0.001919015,-0.010998643,-0.009399804,-0.010264899,-0.004575405,-0.014378396,0.003044415,-0.002835854,0.002021971,-0.000262741,0.00014008,-0.01492903,0.019674974,-0.002019125,-0.006843399,0.002745828,-0.009277465,-0.005940255,-0.001060233,0.003184223,0.003916398,0.002760806,0.005051567,0.004016429,-0.00840752,0.007292105,-0.001321419,-0.009079289,-0.00580505
lp_2508,0.008289471,0.007813861,-0.011895886,0.011908448,0.000298388,0.005925646,0.001243401,-0.002780173,-0.010347575,-0.009852993,-0.009850207,-0.02380863,0.003790186,-0.021581277,-0.000419336,-0.023103261,0.008280213,-0.008276583,0.010751224,-0.008695907,-0.011159833,-0.020698765,0.008407839,0.006567587,-0.006132056,-0.01183739,-0.012310067,-0.004412778,-0.014549479,-0.013170056,0.005535852,-0.01548102,0.005226818,-0.001731856,0.007187708,-0.009482081,0.014719062,-0.011263341,-0.003098955,0.011431996,-0.008948513,0.003067828,-0.002686796,-0.007208871,-0.006324169,0.005485016,0.014528776,-0.005578235,-0.015006041,0.004173991,0.007374182,-0.004869265,-0.002962196
lp_2509,-0.000486832,-0.014167035,0.006837269,-0.036776645,-0.00326209,0.00069834,-0.011966709,-0.00207704,-0.002884481,0.006106563,0.00145851,0.018427826,-0.003819245,0.005025492,-0.003228846,-0.002915498,0.004511392,0.009487435,-0.001319186,-0.006621153,0.003095635,-0.002105101,-0.029748774,-0.024062379,0.003079036,0.004356694,0.00561137,0.000868498,-0.008294367,-0.009822678,-0.02557944,0.006235269,0.015627787,-0.009617092,-0.011522091,0.001229282,-0.019089762,-0.040634978,-0.005731543,0.012513889,0.013810418,-0.016595227,-0.004603932,-0.009440076,-0.001298261,-0.006976484,-0.000500739,0.011676071,0.029307153,0.005374571,-0.031323003,0.025398547,-0.002294611
lp_2512,0.008530179,-0.002330971,0.011307825,-0.005960067,-0.005402122,-0.014167962,0.009849941,-0.004941569,-0.007199399,0.005777214,-0.008260159,-0.013618488,0.004861674,-0.012040275,0.000683916,-0.015016128,0.003330584,0.000936062,-0.010495805,-0.036968316,-0.011955422,0.000177263,0.00699849,0.011899638,-0.010866813,0.015669219,-0.010318364,-0.002550263,-0.007618296,-0.007541992,0.005521773,0.004375065,0.001851651,-0.012654447,-0.002190997,0.006685109,0.0075181,0.023596756,-0.004508409,-0.011135178,-0.002156276,0.018189896,-0.003375854,0.003717994,0.013379134,-0.008036617,-0.007058369,-0.021177808,0.003937034,-0.004204656,-0.003682752,0.012966288,0.006373433
lp_2513,-0.000497665,-0.020521341,0.004401789,-0.013300573,-0.001983696,-0.019430342,0.006159497,-0.00391792,-0.011666954,-0.001436654,0.000726488,-0.004227075,-0.029297593,-0.007779192,0.013011377,-0.015866182,0.001375936,0.010529488,0.004142049,-0.035414541,-0.007663758,-0.01246603,0.009413985,0.015130083,-0.021502759,0.034583422,0.011562812,-0.001268114,-0.015887356,-0.022376638,-0.002400838,0.000977832,0.013444328,-0.029997541,0.005789994,0.024292573,0.002809922,-0.010334396,0.003134416,0.008094018,-0.016505474,-0.023764834,-0.011070072,0.00542656,0.013042794,-0.002727354,-0.010624469,-0.01625579,0.031393938,-0.002426069,0.015087482,-0.00668591,-0.024290092
lp_2514,0.000559632,-0.003191948,0.016949474,0.021396128,-0.027407552,-0.005952529,-0.005189794,-0.006189305,-0.016734846,-0.000104446,-0.009871097,0.005492111,0.019243548,0.003397626,-0.006327163,-0.004147259,0.016119317,0.007540059,-0.007979199,-0.011326191,-0.013892408,0.022906225,-0.00554245,0.015457662,0.004290134,0.048805374,-0.002562301,-0.015213855,0.025114118,-0.01359673,-0.015723153,0.005299015,0.012495767,-0.007738893,0.004434144,-0.03302969,-0.008749813,0.012330594,-0.002487628,-0.011842253,0.002162405,-0.024494667,0.003572274,0.02324622,-0.013475256,-0.013285763,-0.004845015,-0.002109503,0.027228447,-0.026851871,0.001408922,0.000744249,0.037280977
lp_2515,-0.006501183,-0.012804415,0.002547355,-0.007865455,-0.016154402,-0.003558087,-0.002037576,0.000557467,-0.0056074,0.015367686,0.003036598,0.023652738,0.020453639,0.008054025,-0.007445023,-0.004933496,-0.003712198,-0.011297953,-0.012346791,0.007142407,-0.010999386,0.014268175,0.010333396,-0.004960702,-0.00932563,0.003053929,-0.005820136,0.015378203,-0.006493652,0.000986097,-0.012473674,0.009285567,-0.005776555,-0.003066398,-0.002782529,-0.000622399,0.008114125,-0.000505496,-0.017154158,-0.009230931,0.02180948,-0.003813325,0.013540457,-0.008145688,-0.000898049,0.001694036,-0.021327424,-0.000614425,-0.010245942,-0.010064101,-0.024471562,0.028819463,-0.014210993
lp_2516,-0.008563894,0.002314857,-0.018445128,0.010385938,0.015502048,0.012429767,-0.004217913,0.001714838,-0.00501161,0.019583175,0.013155476,0.002136774,0.011270675,0.007578298,-0.027682329,0.016288001,0.018802963,-0.013323856,0.011265983,0.014296241,0.010180039,0.026763627,0.019231745,0.002972859,-0.009445615,0.011332756,0.000505746,0.002334118,0.005347496,0.001696476,-0.000332334,0.033199502,0.008778759,0.001504736,-0.001248187,-0.004518037,-0.018572919,-0.037379317,-0.007366817,-0.015272315,0.015264627,-0.028973854,0.006927938,0.006062539,-0.010265658,-0.018153503,-0.019941237,-0.011497557,0.028033981,-0.010537055,0.011458048,0.019642572,-0.018234721
lp_2519,0.001385311,-6.10E-05,-0.000326238,-0.008058069,-0.006704141,0.003641563,-0.002463658,0.002271677,-0.001625686,0.000313853,0.00166463,0.003555617,0.003110013,-0.004302139,-0.004547491,0.002526663,-0.013250213,0.000904122,-0.016504566,-0.009514174,-0.005328571,0.000603019,0.006404593,0.00067393,0.003108031,0.001589977,-0.000692728,-0.002596586,-0.001402775,-0.013444251,0.021838333,-0.005139865,0.01796008,-0.006981896,-0.001449825,-0.018503031,0.004341227,0.01291414,-0.012242986,0.009862618,-0.001693218,-0.013543462,-0.003623498,-0.008606489,0.009770907,0.006374469,-0.002703967,-0.006024271,0.005509318,-0.008221237,0.008898331,0.002527766,-0.008648804
lp_2520,0.00230878,0.004025905,0.001851104,-0.017853649,-0.003721417,0.000662389,-0.009180734,0.004653226,-0.006213243,0.005722896,0.007618313,0.001759353,0.018250037,0.00498033,-0.005852454,-0.008651905,-0.010127939,-0.001332356,-0.008655582,-0.001443272,-0.002441858,0.006394953,0.023150327,0.008269282,-0.014511726,0.006918549,-0.004222868,-0.000120312,-0.00030387,-0.015052638,0.01660476,0.001223513,0.012445271,0.006523132,0.005171934,-0.011696121,0.010778544,-0.013620103,-0.027400293,0.006907903,-0.008134938,-0.021961984,-0.013645679,-0.004923103,0.006125511,0.000861403,-0.010822658,-0.018413471,0.002793659,-0.003105121,-0.008708437,-6.81E-05,-0.00741695
lp_2521,-0.011833892,0.001255281,-0.005426784,-0.00881477,-0.007820893,-0.00409113,-0.019640932,0.001792324,0.003376157,0.010774583,-0.011464715,-0.022952337,0.003558761,-0.011175794,-0.006630699,-0.010770552,-0.001381805,-0.019508867,0.012675224,-0.012302243,-0.007376918,-0.005584336,-0.013017167,0.001523356,-0.004562917,-0.00020373,-0.010653327,-0.004269094,-0.012532424,0.003143719,-0.001495196,1.88E-05,-0.020750873,0.012523277,0.023516655,-0.02172388,-0.004608536,-0.006924652,-0.014747745,-0.008037214,-0.009228979,0.058458433,0.002926508,-0.011651241,-0.004072531,0.00342387,0.000481104,-0.015385472,0.0089485,0.009596257,0.025197462,-0.0106594,-0.00160633
lp_2522,0.031684862,-0.003348728,-0.005901279,0.055868508,-0.013115367,-0.000780158,-0.019474554,0.007293239,0.031701789,0.017931037,-0.000319824,0.001268439,-0.00026916,0.010651641,-0.017308865,-0.027734268,-0.008628763,-0.024700787,-0.029121086,0.021761033,-0.010018541,-0.002197849,-0.012382531,0.010763616,-0.010772899,0.005175927,-0.013369565,0.001489101,0.116968115,-0.003089957,-0.005947825,0.015163136,0.003207375,-0.019852771,-0.008445689,0.001259485,0.002428448,0.010488352,0.023548939,-0.026670511,-0.001173865,0.012308705,0.011221319,-0.001575726,-0.119914606,-0.020278627,0.002980503,0.018661475,0.009772764,0.089330317,-0.0078616,0.017902857,0.10985304
lp_2523,0.01035637,0.01653063,-0.016068171,0.00984706,-0.012680381,0.006007032,-0.005090063,0.003978823,-0.008209024,0.00373294,-0.001676206,-0.009263773,-0.008846829,-0.030083554,0.000905509,-0.020199293,0.003303681,-0.042087252,0.057422566,0.005456715,-0.000773627,-0.045436207,0.008604564,-0.006410641,0.010048295,-0.002945342,-0.000470442,0.001918403,0.061364198,-0.014343402,0.007336718,-0.00595027,-0.005911347,-0.0014452,0.02388505,0.012135191,-0.026574446,0.003444286,0.012159762,-0.03115543,0.009241731,0.002433622,0.011736238,-0.04314968,-0.040349754,-0.003195972,0.024698958,0.032495182,-0.007403293,0.022931988,0.014157005,0.000452481,0.092522829
lp_2524,0.00462216,-0.009041758,0.008635375,0.005862317,0.004407183,-0.032241514,-0.017614516,-0.01011933,0.003429745,0.004968151,0.018244057,-0.032658634,-0.008019547,-6.26E-06,-0.00315134,-0.008222113,0.009033223,0.012382636,-0.006000602,-0.004041425,0.009883455,-0.00458473,0.02394293,-0.002827967,-0.013987544,-0.004570022,-0.015214453,-0.003137797,-0.001202261,-0.017536989,-0.001388319,0.017244112,0.030452076,-0.001506667,-0.007750806,0.004950602,-0.007752734,-0.002263901,-0.015476081,-0.004061002,-0.003300378,0.002658396,-0.014887622,-0.004183719,0.018130424,-0.009552514,0.000135508,-0.023298527,0.00174071,-0.008104276,0.005479411,-0.008394948,0.000658811
lp_2525,0.003596975,-1.24E-05,0.004730804,-0.006251851,-0.000575952,0.002562944,0.00364417,-0.00608189,-0.00892258,0.002666113,-0.002805403,-0.012787838,-0.010732155,-0.008494718,-0.000800996,-0.007181291,-0.009453464,-0.001245947,-0.006234827,0.001508841,-0.00095377,-0.000553904,0.002865541,-0.000130277,0.004834037,0.014812443,0.00046249,0.001768531,-0.017764987,-0.006807302,-0.017883499,0.027859057,-0.009251957,0.00208166,-0.005555498,-0.002335035,0.005763159,0.009961739,-0.012819281,0.010174549,0.00589477,-0.017851967,-0.017524841,-0.007743759,0.006825941,0.00049603,0.006395041,-0.010364026,0.006863042,-0.01445022,0.019236053,0.005387768,-0.001244167
lp_2526,0.011011777,0.008864234,0.001404802,-0.006507202,-0.00347714,-0.006766483,-0.000202864,-0.009397127,-0.00279117,0.012886508,-0.00128818,-0.021404855,-0.007100484,0.013239425,-0.011967379,0.001850498,0.001258806,0.009239544,-0.015591124,-0.030231534,0.008908606,-0.013159998,0.008448705,-0.007455766,-0.00179432,-0.01297487,-0.004755355,0.003866871,-0.019302399,0.001595246,0.000518867,0.016370504,0.020654844,0.004381366,0.001236281,-0.017187781,0.001853524,-0.018026436,-0.010831047,-0.001777651,-0.004117988,-0.001565631,-0.006009076,0.001050698,0.009272505,-0.007937556,0.005709565,0.005650917,0.027480523,0.005307909,0.03726113,-0.022768332,0.00444839
lp_2528,-0.011855469,0.004340492,-0.008326468,0.006880498,-0.006275628,0.000635497,0.001675639,0.010559653,-0.008029453,0.002707016,0.002222038,-0.006132683,-0.012918896,-0.020017036,0.013904062,-0.008097488,-0.007827069,-0.002373127,-0.004522233,-0.009107411,-0.006419349,0.014028249,-0.021686993,-0.006662116,0.005564454,0.010625643,-0.003142482,-0.009662045,-0.002544873,0.010170112,0.002196696,0.006346675,0.015841523,0.001216235,0.008868083,0.010157963,0.00412036,-0.02208551,-0.006192957,0.000950401,-0.000571866,-0.001929039,-0.011209713,-0.003886407,-0.002493086,-0.006107464,-0.011557138,-0.011206856,0.03753631,0.019343409,0.006393758,0.021090845,-0.01331889
lp_2529,0.010230749,-0.002997146,-0.025289911,0.014623657,0.029310001,0.004052889,-0.036665179,0.000929561,-0.007101754,0.017361121,-0.000626185,0.008615009,0.003229906,-0.021255899,-0.005785201,0.028328663,-0.003597417,0.002183622,0.000877972,-0.002241056,-0.019323783,0.03432662,0.006298029,-0.002735172,-0.008929416,0.017975885,0.002618474,0.010906396,-0.005336137,0.013729816,-0.02806079,0.021784342,-0.002670997,0.026851875,0.005430592,-0.017719043,0.000940711,-0.002307138,0.020217394,0.012365199,-0.001958819,-0.020470828,-0.006948363,0.034884071,-0.030218012,-0.016453926,-0.016822866,0.027178485,-0.039725226,0.008916443,0.025231327,-0.024928534,0.003182882
lp_2531,0.002427532,0.008097486,0.007082284,0.022903409,-0.00399482,-0.005929391,-0.015274269,0.006666231,-0.017879394,-0.008082842,0.002790556,0.008301611,0.042889215,0.016504434,-0.000279172,0.045616479,-0.001372779,0.002847432,-0.005389709,0.01561136,0.028048264,-0.011892514,0.011255692,0.008391669,0.019453816,0.011092437,-0.034427554,2.43E-05,0.01001049,-0.004605453,-0.014999785,0.001076063,0.010740238,0.000346251,-0.00796926,-0.016203284,-0.00268073,0.007440824,-0.006857179,-0.001630121,0.017819571,0.013675094,-0.024243057,0.000850465,0.002444074,0.006516457,-0.009322989,0.006467725,-0.007925827,0.00159425,-0.041978886,0.03220714,0.002264685
lp_2532,0.001967511,0.002238198,0.006539589,0.022013209,0.006078903,0.008629489,-0.001516449,0.001527111,0.001398068,0.000935629,-0.011787477,-0.006038368,0.021942923,-0.018715758,-0.008025051,0.030053354,0.005433403,-0.004385265,0.004108328,0.022950836,0.004674319,0.000572308,0.016768723,0.000853185,0.014075039,-0.001479152,-0.000357682,0.001546935,0.004587309,0.013327185,0.00051435,-0.018260053,-0.017929284,-0.006361139,-0.021949526,-0.008777048,-0.008323188,-0.018976217,0.006909606,0.001069778,0.014269325,0.080593917,-0.007223066,-0.005979592,-0.010034486,-0.003489978,-0.003273444,-0.015160423,0.005798551,-0.012030098,0.003169603,-0.008462195,0.028782202
lp_2534,0.010097088,0.023355534,-0.000972715,-0.018043941,-0.004019318,-0.001104867,0.000684573,-0.00339583,-0.005822316,0.005327373,0.003459998,-0.008069647,0.005984431,0.014480828,8.37E-05,0.00524287,-0.004688987,-0.002668352,0.000525263,-0.008217548,-9.01E-05,0.006605441,0.022758417,-0.005552295,-0.000343367,-0.004651357,-0.002420145,-0.000462848,0.007657749,0.055284808,0.002063892,0.007338211,-0.005945802,-0.007037649,0.003084579,-0.012604171,-0.012498034,0.0049198,-0.023099645,-0.011428684,0.008166004,-0.015135394,-0.004725085,0.0034174,0.009822372,-0.002658262,0.006993392,0.012424244,0.001448526,-0.016176986,-0.020241466,0.005365161,0.007774619
lp_2535,0.016258233,-0.001369625,0.022228132,0.019187396,-0.02409506,0.005079538,-0.002254266,0.025769028,-0.003523933,0.010865916,-0.011465496,-0.003224023,0.006722187,-0.010867073,-0.002107782,0.007175583,-0.013363726,-0.007494401,-0.017378624,0.010417766,-0.001015774,0.015002108,0.004465264,-0.002252267,-0.018275179,0.002115906,0.026361518,-0.004505139,-0.022180727,0.030225171,-0.001060183,0.021391824,-0.009048345,0.012785354,-0.024248719,-0.005962514,-0.008780666,0.009967206,0.001150239,0.011307072,0.013814585,0.015688456,0.008784059,0.016359366,0.010215164,0.000277636,0.005489892,-0.004422068,0.008197832,0.005407908,-0.000485886,0.007175794,0.008074079
lp_2536,-0.010217149,0.013848499,0.021666742,0.024541012,-0.033345211,0.006243435,0.010033001,0.013237934,-0.00857047,0.013566847,-0.003609864,0.011548561,0.01085273,-0.013686603,-0.004354168,0.002098393,-0.004190955,0.011164385,-0.03527134,0.010108096,-0.011856934,0.002339808,0.008778422,-0.004418083,-0.032199154,0.002096537,0.012038476,-0.001640547,-0.022881875,0.026665286,-0.008900348,0.018555712,-0.008350702,0.044203537,-0.012060332,0.017247852,-0.01450443,0.016006538,0.042464445,0.007506903,0.017382889,0.077939521,0.012960614,0.00078334,-0.003818605,-0.004190498,0.014892214,0.002775355,-0.005069012,-0.00884118,-0.010194905,0.002666323,0.010064118
lp_2537,0.063619246,-0.000100399,0.033004351,0.00675952,-0.006608904,0.015027483,-0.009292493,-0.002444691,0.001777667,0.009376733,0.000395241,-0.000151014,-0.00247262,-0.001957373,0.001483124,-0.003638528,-0.016295536,-0.001070818,-0.019951729,0.002318234,-0.005592187,0.008563741,0.006916352,0.007323213,-0.044210418,-0.006839575,0.013866108,0.004429428,-0.017706919,0.017626968,0.001341922,0.012504321,-0.002763961,0.017451503,-0.019562136,0.037507121,0.003007533,0.000758834,-0.042109626,0.021401733,0.013930768,0.087427415,0.000591274,0.016207962,0.045578835,-0.000906981,-0.00927517,-0.022753487,0.014752736,0.003831654,-0.003047097,-0.017493529,0.016179196
lp_2541,0.015534815,-0.01766695,0.013871415,0.012776808,0.002347165,0.032974228,0.001604516,-0.010859535,-0.017693134,0.00995201,-0.001809674,0.021310633,-0.007142448,-0.004776252,0.017614292,0.027359187,0.002890864,-0.00917637,-0.005442476,0.008800176,-0.004223481,0.000835291,-0.005778467,-0.006435012,-0.022257257,0.002034684,-0.008159335,0.004092106,-0.013679841,-0.006805997,-0.019892638,-0.01954763,0.025620863,0.010110908,-0.002063222,-0.002740203,-0.017427266,-0.033838325,-0.009417264,0.020318583,0.013071541,0.049309571,0.006112938,-0.004871567,0.006323276,-0.015419021,-0.007090285,0.003418673,0.005370259,-0.005551916,-0.027874389,0.010881036,-0.007094882
lp_2542,0.001680849,-0.007436134,0.014903947,0.004580724,0.003282329,0.024260079,-0.011393865,-0.01095268,-0.014535798,-1.97E-05,-0.011418008,0.011554964,-0.00231146,-0.011713862,0.019999387,0.029886325,-0.00450592,-0.009645674,0.004640472,0.006779095,-0.012681304,-0.005469272,-0.007405171,-0.004376055,-0.008449856,-0.005804981,-0.005897004,-0.001462298,0.005653479,0.01178272,-0.013036061,-0.023811899,0.019466868,0.000638899,0.017544811,0.013003916,-0.018042071,-0.013849215,-0.007871654,0.031330028,0.021753069,0.012429466,0.0057832,0.010502096,0.006825257,-0.011405632,-0.001189767,-0.007162045,-0.000971939,0.000999218,0.000379007,-0.002397457,0.002852127
lp_2543,0.009287048,-0.003210138,0.002339548,0.014700028,0.008143119,0.010967301,0.003672244,-0.010078307,-0.012383568,-0.004183533,-0.011431071,0.002526182,0.013043593,-0.009774087,0.021254178,0.026721742,-0.000264861,0.021052392,0.017593146,0.026093192,-0.006172767,-0.001325485,0.004015052,-0.009335451,0.001209583,-0.001849576,-1.19E-05,0.000920053,0.017700103,0.023817339,-0.018765801,-0.02151538,0.013928892,-0.00176957,0.034415303,0.012437407,-0.01428077,-0.00656037,-0.010085702,0.019436547,0.013714432,0.024454767,-0.003217004,0.013366784,0.010414585,-0.012569857,-0.006367689,-0.006002544,-0.009760891,-0.01832323,0.005637468,0.000256736,0.01054084
lp_2544,-0.002591098,0.008361154,0.013229016,0.021779755,0.008395011,0.086065549,-0.001617762,0.014987739,-0.007322555,-0.006279865,0.028683336,0.003483328,-0.010435207,0.017439931,-0.003413402,-0.022653932,-0.00822422,-0.003509978,-0.012916013,-0.009706814,-0.018207626,0.016393959,-0.009304176,0.003155517,-0.0175952,0.016823712,0.003809264,-0.013871345,-0.017693399,0.01230844,0.004240917,0.013055949,-0.016039583,-0.00378527,0.000842629,0.004394232,0.010074959,0.011165351,-0.009504064,0.001534977,-0.022416439,0.012617028,0.028489622,-0.003227254,-0.008105594,0.007839258,-0.012275781,-0.011004123,0.007985509,-0.01919756,0.026030306,-0.015800318,-0.008327361
lp_2548,0.002608471,-0.000432661,-0.009994395,0.002322257,0.001891808,-0.015531995,-0.001890394,-0.001115527,-0.002922919,-0.003643332,0.00056151,-0.012227978,-0.001878542,-0.001564245,-0.000958239,0.004717084,-0.009640973,-0.000762353,0.005257472,0.002552549,0.000992673,0.022247157,0.00324308,0.020216644,-0.004431419,-0.005315437,-0.007281141,-0.003822585,0.012696844,-0.004184225,-0.004793919,-0.003237439,-0.001387711,0.000671124,0.001060239,-0.003676731,0.012393985,0.025391538,0.007239605,-0.006768176,-0.001847396,-0.010886705,-0.010574799,0.008562879,-0.000190143,-0.01178969,-0.00222336,-0.003933935,-0.009540773,0.011975058,-0.005728292,-0.015740781,0.009319326
lp_2549,-0.00938562,-0.009660503,-0.014319471,0.016711843,0.004216751,-0.011858688,-0.004078557,-0.00677818,-0.006654004,-0.006829285,-0.00554236,-0.021550119,-0.014230694,-0.006781259,0.004313387,0.001232555,-0.008051346,-0.000341046,0.008191927,-0.013288901,0.006279822,0.012795525,-0.000419863,0.011462531,-0.007956244,-0.005696438,-0.004561022,-0.00193226,-0.005166818,0.001831695,-0.006237801,-0.009102907,0.013629452,-0.002479795,-0.008248793,-0.001542425,0.018569891,0.018208879,-0.007150253,0.006600277,-0.000841839,-0.021211779,-0.007996079,0.004225663,-0.000145356,-0.005251101,-0.004406357,-0.016089427,0.006972161,0.01824732,-0.019749449,-0.006138996,-0.01469148
lp_2550,-0.025851602,-0.003679844,-0.009106306,-0.023378153,-0.001753443,-8.18E-05,0.015929995,-0.007475074,0.004124251,0.000579705,-0.009832702,-0.00044888,-0.014108918,0.003454895,-0.011230065,0.002792858,-0.008146771,-0.014837066,-0.010784562,-0.009664958,-0.008421671,0.012536843,-0.010819571,-0.001010623,-0.008586352,-0.007363621,-0.00651658,0.006553865,0.013012055,-0.005301082,-0.000504758,-0.006291039,-0.008380788,0.00043627,0.014614372,0.019479322,-0.004745234,-0.006798613,-0.005732242,0.009753901,0.001550608,0.000541082,0.007788659,-0.015695197,0.004681375,-0.002417168,-0.002510868,-0.012197922,0.004322248,0.002892024,-0.016804327,0.005729379,-0.001000694
lp_2551,0.009179756,0.010861121,0.002741648,0.063484747,-0.007256471,-0.001225194,-0.010434475,-0.001845709,-0.000585728,0.00521613,-0.001629501,-0.012771067,0.013203884,0.006907138,0.009459624,0.014945181,-0.016863091,-0.003007551,0.019424195,0.017813325,-0.000754458,0.006884666,0.015960911,-0.002098986,0.002187988,-0.001024759,0.002435401,-0.010814584,0.001707294,-0.025420439,0.033103241,0.019699574,0.005358611,0.010592139,-0.009818034,-0.002985162,0.002191844,0.017929545,-0.021187857,0.00162249,-0.008465712,-0.00151816,-0.006575263,-0.005816906,-0.021852892,8.37E-05,-0.014489901,0.010099683,-0.002879794,0.005060606,0.014235014,-0.017358876,0.022291189
lp_2552,-0.017639936,0.035532562,-0.008747975,0.011183307,-0.011787603,-0.001330367,-0.077952668,-0.002377044,-0.032004501,-0.002372377,0.011356627,-0.008331846,0.016168242,0.012680105,0.00812031,0.039148111,-0.006453931,-0.027324022,0.00674967,-0.001308362,-0.010227782,0.067312531,0.021692727,0.013416978,0.02017175,0.003886391,0.002372829,-0.008314738,-0.06597663,-0.004772365,0.025592971,0.059050647,-0.006295074,0.059731077,-0.062289759,0.012174202,-0.015768565,0.020026521,0.017330279,0.031776244,-7.84E-05,0.002592961,-0.00202319,0.029327148,0.021999732,0.003093061,-0.039005372,0.029244512,-0.000234046,0.055088857,0.027384064,-0.014203249,0.055105832
lp_2553,-0.063842448,0.011555244,0.004363058,0.005675993,-0.002596763,-0.006600032,-0.035242907,0.009227551,-0.018674169,0.003533553,0.009359814,0.006104982,0.02882053,-0.007287291,0.005624442,-0.002177975,0.009488403,-0.001887081,0.02275275,0.01862301,-0.00598183,0.010921525,-0.005929946,-0.00379957,-0.010090539,0.010802928,0.001070406,-0.022958795,-0.056951563,0.01532675,-0.002419733,0.024202229,-0.012844702,-0.05633145,0.014533806,-0.008336466,-0.006500036,0.016223433,-0.007097101,-0.008940312,0.002155437,0.01807517,-0.003832715,-0.025775118,0.015347551,-0.004845431,-0.017120792,0.007191257,-0.011055861,0.028595319,-0.001371544,-0.013799903,0.062798345
lp_2554,-0.045686666,0.003773433,0.00310868,-0.013931842,-0.007410866,0.004020689,0.01891452,0.000456541,-0.005259172,0.002846242,0.001611947,0.006001249,0.014255188,0.003541685,-0.001250392,0.025278334,0.005583843,0.048655589,-0.008483152,0.021659884,3.13E-05,-0.00056304,0.006895454,-0.015128985,-0.021688384,0.009183098,0.010894869,-0.012528032,-0.008298266,-0.004205363,-0.009744317,0.009805612,-0.007562409,-0.007331589,-0.029158636,-0.004871392,0.004607463,-0.004164241,-0.023445336,-0.020707607,-0.005024855,0.01892098,0.004103079,-0.012215223,-0.030075543,0.00254216,-0.003900187,0.009914256,-0.006144049,0.029630603,0.003643056,-0.021941481,-0.059343876
lp_2556,0.003228282,0.002946203,0.01699714,0.001067122,-0.010964075,0.001852819,-0.027249892,-0.010215849,-0.021860253,-0.001568265,0.00355988,0.00336062,-0.00684328,0.008850599,0.01521734,0.01977146,-0.003580278,0.017085825,0.010253863,0.009680186,0.0045847,0.005848807,0.029138894,-0.000116134,-0.008394976,-0.002006788,-0.004351139,-0.006988947,-0.055042996,-0.013145686,0.009303663,0.025875367,0.011712388,0.031121805,0.002567172,0.008589582,-0.006134656,-0.001929197,-0.070217185,0.001207587,-0.008285272,0.009663863,-0.00601242,-0.01295112,-0.104689031,0.00605794,-0.01001158,0.006527394,0.00407652,0.01507787,-0.005981289,-0.033846596,-0.009497242
lp_2557,0.002821096,0.024570196,0.006368235,0.056703818,0.002075855,0.003562954,0.016449978,-0.001712193,-0.001979449,-0.003847342,-0.004927494,0.002418123,0.01487135,0.018696625,0.005307298,0.023903898,-0.004699739,-0.006196461,-0.000836729,0.016048374,0.001265311,0.003047288,-0.025384677,-0.018328024,-0.011767405,-0.004464113,-0.000160042,-0.006423985,-0.005901158,-0.008796801,-0.001991,0.030497829,-0.004288763,-0.02546359,0.069502459,-0.007320952,-0.000530124,-0.001335937,-0.07196429,-0.001559384,-0.021149913,0.004404026,0.011893019,0.007467371,0.019143782,0.000652865,-0.00806272,-0.000810082,0.00370616,0.011749081,0.003434149,-0.015732869,0.058073737
lp_2558,0.001799508,-0.012630228,-0.014813558,0.025465179,-0.008188911,0.002820714,0.081332495,0.005959457,-0.009161481,-0.006054148,0.006404597,-0.02647454,0.00944551,0.012248917,0.004124431,0.027940335,-0.006625843,-0.026451201,-0.038752088,0.020366652,0.014136852,0.004046948,0.010113172,-0.014488968,-0.014155181,0.013507872,0.006112604,-0.006905494,-0.001017589,-0.009480741,-0.006887716,0.004231899,0.009374997,-0.055633377,0.040168713,0.000141693,-0.00322703,-0.00293956,-0.019970715,-0.016507527,-0.00870057,0.012756029,0.008062066,-3.95E-05,0.070161697,-0.00201902,-0.012465565,0.017991097,0.011796841,0.01971272,-0.001862039,-0.026144599,-0.028594686
lp_2559,-0.010749569,0.01192262,-0.006177538,0.003333454,-0.004265307,-0.010278611,0.008244891,-0.013205211,-0.021067333,0.00340332,0.015949649,-0.009665783,0.007993152,0.017008645,-0.005270537,0.029242276,0.009958367,-0.011384408,-0.017353822,0.031273508,0.003022852,-0.001319026,-0.01207972,-0.011630659,-0.049240698,0.004068682,0.000243596,0.000233107,-0.012757123,-0.01472209,-0.009369496,0.037662338,-0.002708808,0.014155747,-0.008074804,0.026217583,-0.013846983,-0.005441151,-0.028595337,-0.010485753,0.001380258,0.036989217,-0.007422234,0.020308428,-0.052521403,0.00539806,-0.014017397,0.016550776,-0.012132296,0.027286363,-0.000972613,-0.028249243,0.024088179
